Date,AAPL
2015-12-04 00:00:00+00:00,26.958946228027344
2015-12-07 00:00:00+00:00,26.78908348083496
2015-12-08 00:00:00+00:00,26.777751922607422
2015-12-09 00:00:00+00:00,26.18661880493164
2015-12-10 00:00:00+00:00,26.311185836791992
2015-12-11 00:00:00+00:00,25.63399314880371
2015-12-14 00:00:00+00:00,25.475448608398438
2015-12-15 00:00:00+00:00,25.024734497070312
2015-12-16 00:00:00+00:00,25.21725082397461
2015-12-17 00:00:00+00:00,24.682737350463867
2015-12-18 00:00:00+00:00,24.014589309692383
2015-12-21 00:00:00+00:00,24.309030532836914
2015-12-22 00:00:00+00:00,24.2863826751709
2015-12-23 00:00:00+00:00,24.598934173583984
2015-12-24 00:00:00+00:00,24.467571258544922
2015-12-28 00:00:00+00:00,24.193523406982422
2015-12-29 00:00:00+00:00,24.628385543823242
2015-12-30 00:00:00+00:00,24.3067626953125
2015-12-31 00:00:00+00:00,23.840198516845703
2016-01-04 00:00:00+00:00,23.860580444335938
2016-01-05 00:00:00+00:00,23.26264762878418
2016-01-06 00:00:00+00:00,22.807411193847656
2016-01-07 00:00:00+00:00,21.844829559326172
2016-01-08 00:00:00+00:00,21.960344314575195
2016-01-11 00:00:00+00:00,22.31593132019043
2016-01-12 00:00:00+00:00,22.63980484008789
2016-01-13 00:00:00+00:00,22.05773162841797
2016-01-14 00:00:00+00:00,22.5401554107666
2016-01-15 00:00:00+00:00,21.998842239379883
2016-01-19 00:00:00+00:00,21.89239501953125
2016-01-20 00:00:00+00:00,21.921844482421875
2016-01-21 00:00:00+00:00,21.810863494873047
2016-01-22 00:00:00+00:00,22.97048568725586
2016-01-25 00:00:00+00:00,22.522037506103516
2016-01-26 00:00:00+00:00,22.646602630615234
2016-01-27 00:00:00+00:00,21.1585750579834
2016-01-28 00:00:00+00:00,21.310317993164062
2016-01-29 00:00:00+00:00,22.046401977539062
2016-02-01 00:00:00+00:00,21.840303421020508
2016-02-02 00:00:00+00:00,21.398651123046875
2016-02-03 00:00:00+00:00,21.822187423706055
2016-02-04 00:00:00+00:00,21.99752426147461
2016-02-05 00:00:00+00:00,21.410018920898438
2016-02-08 00:00:00+00:00,21.635456085205078
2016-02-09 00:00:00+00:00,21.630901336669922
2016-02-10 00:00:00+00:00,21.466941833496094
2016-02-11 00:00:00+00:00,21.337142944335938
2016-02-12 00:00:00+00:00,21.403175354003906
2016-02-16 00:00:00+00:00,22.00663185119629
2016-02-17 00:00:00+00:00,22.343660354614258
2016-02-18 00:00:00+00:00,21.92009735107422
2016-02-19 00:00:00+00:00,21.87000274658203
