Date,MSFT
2015-08-20 00:00:00+00:00,40.005645751953125
2015-08-21 00:00:00+00:00,37.736392974853516
2015-08-24 00:00:00+00:00,36.51852035522461
2015-08-25 00:00:00+00:00,35.45835876464844
2015-08-26 00:00:00+00:00,37.42096710205078
2015-08-27 00:00:00+00:00,38.4636116027832
2015-08-28 00:00:00+00:00,38.48988342285156
2015-08-31 00:00:00+00:00,38.13066482543945
2015-09-01 00:00:00+00:00,36.64119338989258
2015-09-02 00:00:00+00:00,37.99049377441406
2015-09-03 00:00:00+00:00,38.11314010620117
2015-09-04 00:00:00+00:00,37.333343505859375
2015-09-08 00:00:00+00:00,38.454837799072266
2015-09-09 00:00:00+00:00,37.736392974853516
2015-09-10 00:00:00+00:00,37.92913818359375
2015-09-11 00:00:00+00:00,38.095611572265625
2015-09-14 00:00:00+00:00,37.71010971069336
2015-09-15 00:00:00+00:00,38.533695220947266
2015-09-16 00:00:00+00:00,38.81407165527344
2015-09-17 00:00:00+00:00,38.770263671875
2015-09-18 00:00:00+00:00,38.095611572265625
2015-09-21 00:00:00+00:00,38.647605895996094
2015-09-22 00:00:00+00:00,38.4636116027832
2015-09-23 00:00:00+00:00,38.43731689453125
2015-09-24 00:00:00+00:00,38.47236251831055
2015-09-25 00:00:00+00:00,38.4986457824707
2015-09-28 00:00:00+00:00,37.92913818359375
2015-09-29 00:00:00+00:00,38.06057357788086
2015-09-30 00:00:00+00:00,38.77901840209961
2015-10-01 00:00:00+00:00,39.0856819152832
2015-10-02 00:00:00+00:00,39.92679977416992
2015-10-05 00:00:00+00:00,40.855525970458984
2015-10-06 00:00:00+00:00,40.96067810058594
2015-10-07 00:00:00+00:00,41.00448989868164
2015-10-08 00:00:00+00:00,41.5739860534668
2015-10-09 00:00:00+00:00,41.27609634399414
2015-10-12 00:00:00+00:00,41.179718017578125
2015-10-13 00:00:00+00:00,41.083335876464844
2015-10-14 00:00:00+00:00,40.899349212646484
2015-10-15 00:00:00+00:00,41.18846893310547
2015-10-16 00:00:00+00:00,41.62656021118164
2015-10-19 00:00:00+00:00,41.72293472290039
2015-10-20 00:00:00+00:00,41.8543586730957
2015-10-21 00:00:00+00:00,41.35494613647461
2015-10-22 00:00:00+00:00,42.082157135009766
2015-10-23 00:00:00+00:00,46.32280349731445
2015-10-26 00:00:00+00:00,47.531898498535156
2015-10-27 00:00:00+00:00,47.0412483215332
2015-10-28 00:00:00+00:00,47.29533386230469
2015-10-29 00:00:00+00:00,46.75212478637695
2015-10-30 00:00:00+00:00,46.121273040771484
2015-11-02 00:00:00+00:00,46.646976470947266
2015-11-03 00:00:00+00:00,47.44427490234375
2015-11-04 00:00:00+00:00,47.663333892822266
2015-11-05 00:00:00+00:00,47.645816802978516
2015-11-06 00:00:00+00:00,48.11893844604492
2015-11-09 00:00:00+00:00,47.45305252075195
2015-11-10 00:00:00+00:00,46.8835334777832
2015-11-11 00:00:00+00:00,47.006221771240234
2015-11-12 00:00:00+00:00,46.71708297729492
2015-11-13 00:00:00+00:00,46.2965087890625
2015-11-16 00:00:00+00:00,47.111351013183594
2015-11-17 00:00:00+00:00,46.723243713378906
2015-11-18 00:00:00+00:00,47.499446868896484
2015-11-19 00:00:00+00:00,47.57884216308594
2015-11-20 00:00:00+00:00,47.79935836791992
2015-11-23 00:00:00+00:00,47.79935836791992
2015-11-24 00:00:00+00:00,47.8522834777832
2015-11-25 00:00:00+00:00,47.358333587646484
2015-11-27 00:00:00+00:00,47.57001495361328
2015-11-30 00:00:00+00:00,47.940494537353516
2015-12-01 00:00:00+00:00,48.707889556884766
2015-12-02 00:00:00+00:00,48.699066162109375
2015-12-03 00:00:00+00:00,47.80818176269531
2015-12-04 00:00:00+00:00,49.316524505615234
2015-12-07 00:00:00+00:00,49.22831344604492
2015-12-08 00:00:00+00:00,49.21067810058594
2015-12-09 00:00:00+00:00,48.496192932128906
2015-12-10 00:00:00+00:00,48.75199508666992
2015-12-11 00:00:00+00:00,47.68467712402344
2015-12-14 00:00:00+00:00,48.6373405456543
2015-12-15 00:00:00+00:00,48.69025421142578
2015-12-16 00:00:00+00:00,49.51058578491211
2015-12-17 00:00:00+00:00,49.131282806396484
2015-12-18 00:00:00+00:00,47.74643325805664
2015-12-21 00:00:00+00:00,48.3638801574707
2015-12-22 00:00:00+00:00,48.82255554199219
2015-12-23 00:00:00+00:00,49.23712921142578
2015-12-24 00:00:00+00:00,49.10483169555664
2015-12-28 00:00:00+00:00,49.351806640625
2015-12-29 00:00:00+00:00,49.881046295166016
2015-12-30 00:00:00+00:00,49.66934585571289
2015-12-31 00:00:00+00:00,48.93722915649414
2016-01-04 00:00:00+00:00,48.337425231933594
2016-01-05 00:00:00+00:00,48.55793380737305
2016-01-06 00:00:00+00:00,47.67586898803711
2016-01-07 00:00:00+00:00,46.01758575439453
2016-01-08 00:00:00+00:00,46.1587028503418
2016-01-11 00:00:00+00:00,46.13225173950195
2016-01-12 00:00:00+00:00,46.55563735961914
2016-01-13 00:00:00+00:00,45.55008316040039
2016-01-14 00:00:00+00:00,46.84672546386719
2016-01-15 00:00:00+00:00,44.976749420166016
2016-01-19 00:00:00+00:00,44.59745407104492
2016-01-20 00:00:00+00:00,44.80031967163086
2016-01-21 00:00:00+00:00,44.52688217163086
2016-01-22 00:00:00+00:00,46.12343215942383
2016-01-25 00:00:00+00:00,45.682395935058594
2016-01-26 00:00:00+00:00,46.01758575439453
2016-01-27 00:00:00+00:00,45.17961120605469
2016-01-28 00:00:00+00:00,45.92056655883789
2016-01-29 00:00:00+00:00,48.59321975708008
2016-02-01 00:00:00+00:00,48.25803756713867
2016-02-02 00:00:00+00:00,46.74970245361328
2016-02-03 00:00:00+00:00,46.008758544921875
2016-02-04 00:00:00+00:00,45.86763381958008
2016-02-05 00:00:00+00:00,44.2446174621582
2016-02-08 00:00:00+00:00,43.583065032958984
2016-02-09 00:00:00+00:00,43.46839141845703
