Date,AAPL,MSFT,GOOGL,AMZN,PLTR,BA,TSLA,GME,ADBE,HD
2017-06-14 00:00:00+00:00,33.893611907958984,64.43720245361328,48.27695846557617,48.82350158691406,,181.2752685546875,25.37733268737793,4.541563510894775,138.25,130.85118103027344
2017-06-15 00:00:00+00:00,33.69047927856445,64.09789276123047,47.89041519165039,48.208499908447266,,184.1680450439453,25.022666931152344,4.455477237701416,137.52000427246094,130.85951232910156
2017-06-16 00:00:00+00:00,33.218833923339844,64.18961334228516,47.81260681152344,49.385501861572266,,185.10093688964844,24.760000228881836,4.323199272155762,137.83999633789062,130.7510528564453
2017-06-19 00:00:00+00:00,34.16914367675781,64.98739624023438,48.640560150146484,49.75849914550781,,187.58853149414062,24.65333366394043,4.36729097366333,140.35000610351562,132.56234741210938
2017-06-20 00:00:00+00:00,33.85859680175781,64.1070785522461,48.32982635498047,49.62950134277344,,186.88180541992188,24.81599998474121,4.333697319030762,140.91000366210938,131.6107940673828
2017-06-21 00:00:00+00:00,34.05940628051758,64.43720245361328,48.80864334106445,50.11149978637695,,187.67333984375,25.093332290649414,4.295903205871582,144.24000549316406,130.70932006835938
2017-06-22 00:00:00+00:00,34.003360748291016,64.42803192138672,48.71038818359375,50.064998626708984,,187.92776489257812,25.507333755493164,4.31270170211792,143.69000244140625,129.78274536132812
2017-06-23 00:00:00+00:00,34.15513610839844,65.29916381835938,49.182716369628906,50.1870002746582,,190.5567169189453,25.56333351135254,4.33579683303833,145.41000366210938,126.30199432373047
2017-06-26 00:00:00+00:00,34.0477294921875,64.67562103271484,48.48444747924805,49.69900131225586,,188.4365692138672,25.166000366210938,4.436580657958984,144.9600067138672,126.39376068115234
2017-06-27 00:00:00+00:00,33.559722900390625,63.465187072753906,47.28740692138672,48.8390007019043,,187.40951538085938,24.158000946044922,4.489072322845459,142.5399932861328,127.07826232910156
2017-06-28 00:00:00+00:00,34.05005645751953,64.0062026977539,47.93181228637695,49.51649856567383,,188.0973663330078,24.749332427978516,4.5163679122924805,143.80999755859375,127.90461730957031
2017-06-29 00:00:00+00:00,33.54805374145508,62.80494689941406,46.775177001953125,48.79650115966797,,186.06207275390625,24.049999237060547,4.537364482879639,141.24000549316406,127.01148223876953
2017-06-30 00:00:00+00:00,33.6274299621582,63.20842742919922,46.36918258666992,48.400001525878906,,186.33531188964844,24.107332229614258,4.537364482879639,141.44000244140625,128.04649353027344
2017-07-03 00:00:00+00:00,33.506019592285156,62.511497497558594,45.85944366455078,47.68299865722656,,187.12680053710938,23.507999420166016,4.53526496887207,138.41000366210938,128.55575561523438
2017-07-05 00:00:00+00:00,33.64377212524414,63.34597396850586,46.49786376953125,48.56999969482422,,190.1609344482422,21.805999755859375,4.5163679122924805,141.2100067138672,127.45382690429688
2017-07-06 00:00:00+00:00,33.32622528076172,62.8783073425293,46.269927978515625,48.25699996948242,,189.85000610351562,20.588666915893555,4.434481143951416,140.75,126.9196548461914
2017-07-07 00:00:00+00:00,33.664798736572266,63.69441604614258,46.92430877685547,48.9379997253418,,190.68862915039062,20.881332397460938,4.390388011932373,142.22000122070312,127.06990814208984
2017-07-10 00:00:00+00:00,33.87028121948242,64.1712646484375,47.43254852294922,49.82350158691406,,192.18687438964844,21.06999969482422,4.3861894607543945,143.33999633789062,126.1934585571289
2017-07-11 00:00:00+00:00,33.98000717163086,64.1804428100586,47.55873489379883,49.70650100708008,,194.36354064941406,21.814666748046875,4.4008870124816895,142.92999267578125,125.70928192138672
2017-07-12 00:00:00+00:00,34.029052734375,65.24411010742188,48.26348876953125,50.32550048828125,,194.523681640625,21.968000411987305,4.4071855545043945,145.91000366210938,127.37039947509766
2017-07-13 00:00:00+00:00,34.50304412841797,65.81266784667969,48.322845458984375,50.03150177001953,,194.32583618164062,21.560667037963867,4.442880153656006,145.0500030517578,127.95470428466797
2017-07-14 00:00:00+00:00,34.7995719909668,66.73884582519531,48.724849700927734,50.09049987792969,,196.4741973876953,21.851999282836914,4.413484573364258,146.16000366210938,127.61249542236328
2017-07-17 00:00:00+00:00,34.92098617553711,67.26152801513672,48.67746353149414,50.50199890136719,,196.93594360351562,21.30466651916504,4.468076229095459,146.39999389648438,128.45555114746094
2017-07-18 00:00:00+00:00,35.042388916015625,67.21570587158203,49.225608825683594,51.22249984741211,,196.2198028564453,21.882667541503906,4.428182125091553,147.88999938964844,127.01982116699219
2017-07-19 00:00:00+00:00,35.261878967285156,67.72920227050781,49.515892028808594,51.34349822998047,,198.70742797851562,21.68400001525879,4.482773780822754,148.9199981689453,127.96304321289062
2017-07-20 00:00:00+00:00,35.103111267089844,68.05933380126953,49.48696517944336,51.435001373291016,,198.1420440673828,21.994667053222656,4.430281639099121,149.94000244140625,122.7293472290039
2017-07-21 00:00:00+00:00,35.08676528930664,67.6650161743164,49.56925964355469,51.28350067138672,,199.89466857910156,21.893333435058594,4.363092422485352,149.52000427246094,122.41212463378906
2017-07-24 00:00:00+00:00,35.51170349121094,67.49079895019531,49.79220962524414,51.9474983215332,,199.93234252929688,22.834667205810547,4.36729097366333,149.52999877929688,120.68427276611328
2017-07-25 00:00:00+00:00,35.66349411010742,68.03181457519531,48.331825256347656,51.993499755859375,,200.1962127685547,22.639999389648438,4.463876724243164,148.2100067138672,122.67926788330078
2017-07-26 00:00:00+00:00,35.83159255981445,67.9034423828125,48.146278381347656,52.63999938964844,,219.97459411621094,22.92333221435547,4.417684555053711,149.77999877929688,122.44548797607422
2017-07-27 00:00:00+00:00,35.154476165771484,67.0873031616211,47.50786209106445,52.29999923706055,,227.08877563476562,22.297332763671875,4.55626106262207,146.1999969482422,123.31365203857422
2017-07-28 00:00:00+00:00,34.906959533691406,66.97726440429688,47.79814147949219,51.00199890136719,,227.34320068359375,22.33799934387207,4.51426887512207,146.72999572753906,123.60580444335938
2017-07-31 00:00:00+00:00,34.7271728515625,66.66549682617188,47.15822982788086,49.388999938964844,,228.46450805664062,21.564666748046875,4.554161548614502,146.49000549316406,124.87461853027344
2017-08-01 00:00:00+00:00,35.035400390625,66.5554428100586,47.211097717285156,49.80950164794922,,225.61883544921875,21.30466651916504,4.484872817993164,147.36000061035156,125.0832748413086
2017-08-02 00:00:00+00:00,36.69084930419922,66.26200103759766,47.26496505737305,49.794498443603516,,224.21485900878906,21.72599983215332,4.489072322845459,147.1300048828125,125.62588500976562
2017-08-03 00:00:00+00:00,36.32427215576172,66.16114044189453,46.898868560791016,49.34600067138672,,224.49752807617188,23.139333724975586,4.547863006591797,147.7899932861328,125.86793518066406
2017-08-04 00:00:00+00:00,36.5157356262207,66.64715576171875,47.17269515991211,49.37900161743164,,223.9887237548828,23.79400062561035,4.60455322265625,147.7100067138672,127.50396728515625
2017-08-07 00:00:00+00:00,37.080772399902344,66.39041137695312,47.17069625854492,49.61349868774414,,226.36322021484375,23.67799949645996,4.654945373535156,148.44000244140625,128.0048370361328
2017-08-08 00:00:00+00:00,37.377315521240234,66.74801635742188,47.092891693115234,49.492000579833984,,225.67539978027344,24.347999572753906,4.606653690338135,147.80999755859375,128.0048370361328
2017-08-09 00:00:00+00:00,37.60614013671875,66.45459747314453,46.887901306152344,49.10049819946289,,222.10177612304688,24.235332489013672,4.636048793792725,148.35000610351562,129.59910583496094
2017-08-10 00:00:00+00:00,36.40830993652344,65.4825668334961,46.065433502197266,47.84600067138672,,220.74630737304688,23.69333267211914,4.507968902587891,144.9199981689453,128.4471893310547
2017-08-11 00:00:00+00:00,36.91461944580078,66.48210144042969,46.38963317871094,48.39950180053711,,222.64210510253906,23.857999801635742,4.568859577178955,146.47000122070312,129.28189086914062
2017-08-14 00:00:00+00:00,37.47018051147461,67.4815902709961,46.83053970336914,49.165000915527344,,224.79379272460938,24.253332138061523,4.5877556800842285,149.16000366210938,128.76434326171875
2017-08-15 00:00:00+00:00,37.880393981933594,67.50006103515625,46.78814697265625,49.137001037597656,,226.7085723876953,24.155332565307617,4.394587516784668,150.36000061035156,125.3503646850586
2017-08-16 00:00:00+00:00,37.7280158996582,67.8964614868164,47.09688186645508,48.909000396728516,,225.21090698242188,24.194000244140625,4.491171836853027,151.8000030517578,127.08658599853516
2017-08-17 00:00:00+00:00,37.003692626953125,66.74412536621094,46.268428802490234,48.028499603271484,,223.31509399414062,23.461332321166992,4.430281639099121,148.22999572753906,124.93302154541016
2017-08-18 00:00:00+00:00,36.91932678222656,66.82707214355469,46.194610595703125,47.923500061035156,,223.48573303222656,23.163999557495117,4.455477237701416,147.97000122070312,123.11333465576172
2017-08-21 00:00:00+00:00,36.851341247558594,66.51363372802734,45.92976760864258,47.66450119018555,,223.40042114257812,22.52400016784668,4.405086040496826,149.25999450683594,124.54071807861328
2017-08-22 00:00:00+00:00,37.45377731323242,67.4447250366211,46.90385818481445,48.345001220703125,,227.2583770751953,22.75666618347168,4.543663501739502,152.25,125.13333129882812
2017-08-23 00:00:00+00:00,37.50065612792969,67.03910064697266,47.01259231567383,47.900001525878906,,225.6848602294922,23.51799964904785,4.510069370269775,151.10000610351562,124.45723724365234
2017-08-24 00:00:00+00:00,37.3342170715332,67.01145935058594,46.728790283203125,47.622501373291016,,226.30099487304688,23.528667449951172,4.573058605194092,150.80999755859375,123.74771881103516
2017-08-25 00:00:00+00:00,37.47251510620117,67.13130950927734,46.41008377075195,47.26300048828125,,223.59947204589844,23.203332901000977,4.073339462280273,151.4499969482422,124.91629028320312
2017-08-28 00:00:00+00:00,37.849918365478516,67.14053344726562,46.291873931884766,47.30099868774414,,224.822265625,23.04400062561035,4.020848274230957,151.7899932861328,126.36872100830078
2017-08-29 00:00:00+00:00,38.187469482421875,67.34333038330078,46.671932220458984,47.702999114990234,,227.9597930908203,23.157333374023438,3.936861753463745,152.13999938964844,125.81456756591797
2017-08-30 00:00:00+00:00,38.290611267089844,68.22834777832031,47.06495666503906,48.37950134277344,,227.93138122558594,23.545333862304688,3.945260763168335,153.6699981689453,125.94889068603516
2017-08-31 00:00:00+00:00,38.44297409057617,68.92897033691406,47.64402770996094,49.029998779296875,,227.1730499267578,23.726667404174805,3.8843703269958496,155.16000366210938,125.83975982666016
2017-09-01 00:00:00+00:00,38.4547004699707,68.163818359375,47.48192596435547,48.912498474121094,,227.8081512451172,23.69333267211914,3.9200644493103027,155.05999755859375,126.60384368896484
2017-09-05 00:00:00+00:00,37.9929084777832,67.85958099365234,46.95772933959961,48.26350021362305,,224.6516571044922,23.305999755859375,3.9767556190490723,154.27999877929688,128.40908813476562
2017-09-06 00:00:00+00:00,37.953060150146484,67.66600036621094,46.984657287597656,48.38999938964844,,222.39561462402344,22.968666076660156,4.060741901397705,153.75999450683594,131.45704650878906
2017-09-07 00:00:00+00:00,37.80068588256836,68.5325698852539,47.3771858215332,48.9734992980957,,223.99758911132812,23.374000549316406,4.037182807922363,155.47000122070312,132.60739135742188
2017-09-08 00:00:00+00:00,37.1842155456543,68.20069885253906,46.9542350769043,48.29499816894531,,226.33888244628906,22.893333435058594,4.101434707641602,155.33999633789062,134.06004333496094
2017-09-11 00:00:00+00:00,37.8569450378418,68.91975402832031,47.04800033569336,48.89799880981445,,228.05459594726562,24.246000289916992,4.112143516540527,156.8699951171875,132.97683715820312
2017-09-12 00:00:00+00:00,37.70693588256836,68.84600830078125,47.2155876159668,49.12900161743164,,228.0451202392578,24.183332443237305,4.182821273803711,156.30999755859375,134.26992797851562
